Count,NewDate,Model,Rating,HelpfulYes,Helpfultotal,Date,UserID,Title,Review,,,
985,XX,B0014J07R2,1,0,1,1-Jan-09,A3782LUSL3A5W7,If you like random drops...disappointed.,"I have been using this Linksys WRT54G2 wireless router for a couple of months now.  It replaced a Linksys WRT54G which suddenly stopped working (could not get through to the internet while connected wireless or hardwired).  I have owned 3 or 4 Linksys routers and they all seem to just die after 2 or 3 years of service.Back to the WRT54G2, I am experiencing random wireless connection drops.  This happens even while I am in the same room about 5 feet away with no obstructions in the way.  I would have to recycle power on the Linksys to get the wireless to work again.  It is quite annoying.  So, if you are looking for a wireless router with sudden, random wireless connection drops then look no further.  This router is the one for you.Seriously, I do hope Linksys comes out with a firmware patch to resolve this issue.  Until then, steer clear away from this little beauty.",,,
986,XX,B0014J07R2,4,0,0,30-Dec-08,A2GAFMMAZM8XNP,Good buy,"I bought this router when my new internet provider didnt offer me one.Its a good router, seems easy to setup but gave me some errors while setting it up but finally I managed to set it up. After that its going good.",,,
987,XX,B0014J07R2,4,0,0,29-Dec-08,ALW43KYYOBJXS,Great looking product with good functionality,This product has worked very well.  Good signal strength and a great design with no antennas.  I would definitely recommend this for someone looking for a new wireless router.,,,
988,XX,B0014J07R2,5,2,2,28-Dec-08,A1YYL00OSEO7SO,UPDATE: It died after a year,"UPDATE: I'm sorry for reviewing this thing when I first got it, because it died after a year. By died, I mean I have to reset it several times a day. We have a Roku Netflix player, and, often as not, it will drop the signal in the middle of a 30-minute show. I wish I could delete my earlier review or change my rating, but I can't. I think I was suckered in by the Cisco name, but I'm looking at other brands now. This thing has been a huge headache, and I've wasted a lot of time trying to keep it up and running.",,,
989,XX,B0014J07R2,5,0,0,28-Dec-08,A10JPACVSOML6H,wireless bradband router,"first one din't work properly, so I returned the 1st one without any problem.  Recieved second router and I followed the instructions and it worked wonderfully.  Now I can use my laptop anywhere in my residence.  Made a great choice for my purchase at amazon.com.  Will definetly do more purchases at Amazon.  Mahalo, Amazon",,,
990,XX,B0014J07R2,5,0,0,28-Dec-08,A1KXONFPU2XQ5K,Easy to install and does what it is susposed to do,"I liked this modem it was easy to install, and does exactly what it is susposed to do.  Installation was easy, I inserted the disk, and quickly set up a secured wireless network, and was ready to go.  I liked that it was very easy to do, and my wireless network is secure, and I don't have to worry about intruders using my network.  Best of all I didn't have to read lengthly complicated directions on how to do this.  This is great for the novice! I recommend this modem to others who are looking to install a secured wireless network in their home.",,,
991,XX,B0014J07R2,5,0,0,27-Dec-08,A1UKTCDNQHLNML,wrt 54 G Router review,"worked fine. Configured easily. This was a replacement for a previous model that I had for over 5 years.Using this router along with a signal booster which allows us to use the internet for our computers throughout the house, along with our netflix system that downloads movies from the internet to our TV set.....",,,
992,XX,B0014J07R2,4,0,0,26-Dec-08,AYMD77ITD15PT,Good router,"Bought this for my in-laws who never had wireless before. Setup is easy as is similar to older versions through the web interface. I didn't use the auto setup as I would rather custom config through the web interface rather than through any 'easy' setup.Signal seems good enough for average house and setup of their vista laptop with WPA2 was a snap. I have only had the router up for 2 days but no issues at all on this one. I hope this model is more stable then my older linksys WRTG54G routers where you have to reboot the router every so often to get a signal back. Its hard to explain that to older users that if your internet isn't up that you may need to reboot the router, they don't fully understand it all so hopefully in the long run this router will serve them well.",,,
993,XX,B0014J07R2,2,3,4,24-Dec-08,A260QO4NRA4PUW,"router freezes, linkys customer service awful","This router worked perfectly 5 months, then started freezing a couple times a day, requiring me to cycle the power.I am now on hold to Linksys, my fourth phone call to them, getting a total run-around.First 2 times I called tech support.  They asked the same questions each time, had me change a few things in the configuration, then told me to call back if the problem continues.  Today I insisted on getting a warranty replacement, so I was referred to customer service -- who told me I need to talk to tech support first to get approval for a replacement!!  I think I have spent more in time that this router is worth, and next time I'll try some other brand, anything other than Linksys.",,,
994,XX,B0014J07R2,4,0,0,23-Dec-08,A2P1DBQQT5IJVG,"Pretty Good, Occasional loss of signal","It's bigger than I thought! Bigger than my hand but pretty flat. Took a call to customer service to get it to work with my internet. Now it loses signal occasionally on my laptop *wireless* but I have Verizon DSL, maybe that can be a reason? Other wise it's decent.",,,
995,XX,B0014J07R2,1,0,1,22-Dec-08,A1MI31QYZT39NZ,Could not be more disappointed,"I purchased this product so I could use my laptop anywhere in my house.  After the simple install I realized that the signal was so weak that once I took my laptop outside the room where the router was located, I lost all signal.  I only was able to receive a strong signal when I held the laptop wight next to the router.  After three hours dealing with tech support I give-up.  Buyer beware!",,,
996,XX,B0014J07R2,5,1,1,22-Dec-08,ANME7Z9ATUAVB,Great product!,I bought this about 3 months ago and so far so good. I replaced my netgear with this. The netgear was always having to be unplugged and plugged back in for the internet to start working again. This was very annoying. Since having the linksys i have had no problems with my internet. It was also super easy to set up.,,,
997,XX,B0014J07R2,5,0,0,22-Dec-08,A58NHID6EDMDW,awesome router,"Out of the box and running in 15 minutes. Great 'how to' CD for installation. Unlike my other router, this puppy flies....this is a keeper.",,,
998,XX,B0014J07R2,5,0,0,21-Dec-08,A33N51SVVTBY0M,Great router!,"I have gone through about 4 routers in my life, some easy to set up, some worse then Dante's Inferno.  This router, however, was the simplest one I have ever had.  Not only that, there is no trade-off of utility to user friendliness.  The router works great, has a great signal strength and speed (even when I run my X-Box, my laptop, and my cell phone booster off it).  If you are looking for an easy to use home router, this is the one to buy.5/5.",,,
999,XX,B0014J07R2,5,1,1,21-Dec-08,A3PNK1JFOIC3YH,"Great product, easy setup, great price!","I bought this router based on the reviews and price on Amazon.  I was not disapointed.  I had it up and running within 15 minutes of opening the box.  I just used the setup CD that was included and it has run perfectly since.  There have been some reviews that tell you not to use the setup CD, but I had no problems at all.  This is a huge difference from when I setup a Netgear wireless router 3 years ago, that took me 3 days and a lot of frustration.  I hope that Netgear has gotten better with their setup software.  If you need a good wireless G router, this is the one to buy.  It also works well for your wired network devices as a network switch.  I am using it for my Netflix Roku video streaming device as a wired device for optimum image quality.",,,
