Num	Sentence	Sentiment
4426	"As another reviewer noted, the DD-WRT firmware update is not avail for Version 2 of this router yet."	0
4427	I tried changing channels etc.-no luck there.	0
4428	Ive had with this thing (I just got kicked off the net again during this review) Im going to pack it back up and try to return it to Amazon.	0
4429	For now I will reinstall my old router until I get a good unit.	1
4430	this router is fine as a network access point for local assess only	1
4431	"however, it loses connection very very often to the internet and requires rebooting frequently"	0
4432	"linksys tech support is a joke, outsourced to overseas reps who read less than helpful answers from a screen (and god forbit you get transferred to the wrong department ... get ready to hold for another 20-30 mins)i have found by combing through forums for hours, that this is a common problem for this router"	0
4433	save yourself some hassle and get the wrt54g its a little slower but much more reliable	0
4434	I purchased this router a little over a month ago.	0
4435	"Since using it, it has significantly slowed the pace at which I am able to surf the internet."	0
4436	I called Linksys to try to solve tis and was on the phone with tech support for 90 minutes while he tried to solve the issue and even remotely controlled my computer to adjust the settings.	0
4437	He said my router was bad and needed to be replaced.	0
4438	He said to call customer service with my case number to have this done.	0
4439	"When I called back, there was no record of my call with the tech support and they asked me to call back in 30-90 minutes to give the computer time to upload the tech guys notes."	0
4440	I called back two hours later and was transferred between 10 different people only to find out that there still were no notes and thus they would have to start again to diagnose my problem.	0
4441	This took an entire day and it is still unresolved.	0
4442	Linksys should be ashamed of their customer service.	0
4443	It is terrible.	0
4444	I purchased this router due to my old wireless D-Link gaming router not working wirelessly anymore.	0
4445	I would have liked this to have been a bit cheaper.	1
4446	I had no trouble installing this router or setting up my network.	0
4447	My only issue was it didnt recognize my broadband internet right away.	0
4448	I had to restart the router after setup and then it recognized the internet just fine.	0
4449	It has a Wifi secure setup button on it.	1
4450	This worked pretty smooth for one of my laptops that does not have an internal wireless card.	1
4451	It uses a Linksys USB adapter.	0
4452	By pushing this setup button on the router it setup my laptop all by itself.	0
4453	"I have had no dropping of the connection, the speed is lots faster than my old G router, but then all my laptops use N cards."	1
4454	I especially love the EasyLink Advisor; it has this little map of your network and shows you whos all on it.	1
4455	All in all this is a good router; its an excellent replacement to my 5 year old D-Link router.	1
4456	"After many hours of running around the house and plugging and un all the network devices, entering security keys or pushing buttons."	0
4457	I was able to get 5 out of 8 (yup large network 4 media type and 3 computers and 1 printer) to connect to the router properly.	1
4458	"Just when I thought I was able to connect to the Internet, the router had to be power cycled and then only 2 or 3 devices would connect to the Internet."	0
4459	Left it over night but to start the day had to power cycle to use desktop and get email	0
4460	"The setup was quick, but it would seem some how not complete"	0
4461	I have been running the linksys WRT54GS for years and it has stopped working.	1
4462	"It had no trouble with the XBOX 360, 2 wrt600n or any of the computers."	0
4463	The unit is being returned.	0
4464	I will have to find another router for my Home.	0
4465	This unit is way better then a G unit.	1
4466	It was easy to set-up a home network too.	1
4467	Way faster also and you can see who is no your network and lock then out also	1
4468	Great buy.	1
4469	"Warning: many of these are defective; after hours of trying to install, turns out the firmware is defective and another process starts; this router will ruin your day and your network; it does not work; tech support is incapable of helping because it turns out the firmware does not work; does not work with DSL; Cisco likely put fake reviewers on here; protect yourself from these charlatans"	0
4470	I just bought an HP notebook with integrated pre-n wireless.	1
4471	I replaced my current router with this one.	0
4472	I was skeptical about the reception because the unit is so small and all the antennas are internal.	1
4473	Well let me tell you this unit works great.	1
4474	Im able to use my notebook anywhere on my property.	1
4475	Even our iphones (on wifi) work much better now.	1
4476	Its super easy to set up and if you want you can do some advanced settings.	1
